N_read,N_write,r_Z_read,r_Z_write,C_DB_read,r_DB_read,C_DB_write,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.0014705882352941176,1,0.2,1,0.025,469.9561464060295,459.5753676261247,480.3369251859343,473.19505435481284,462.810350176059,483.5797585335667,751.2143096852701,739.7601893272947,762.6684300432455,0.21519299693505045,0.21087607826912466,0.21969035578870763,0.19044513705175917,0.18786927447716914,0.19309261650614049,0.013312855156396646,0.013108813571946766,0.013523349077737891,0.9307561890315347,0.908302951832372,0.9532094262306974,0.5256947499620256,0.5105966914869252,0.540792808437126,62.510464906692505
90,10,0.1,0.0016666666666666668,1,0.2,1,0.025,475.3325301455904,463.3374556751052,487.3276046160756,488.79634510951723,478.47195120132983,499.12073901770464,678.3164190696461,666.7614520633962,689.8713860758961,0.2121006948389724,0.2067641226981696,0.2177200386476547,0.18221195411025187,0.1770107832180855,0.18772803379341418,0.014758157145467346,0.014543765720289842,0.014978963879819281,0.9125800669699261,0.8890977560875849,0.9360623778522673,0.5958635116781834,0.5809085530262372,0.6108184703301296,54.370986223220825
90,10,0.1,0.004761904761904762,1,0.2,1,0.025,1794.9732927728858,1548.513215989932,2041.4333695558396,4257.3481287895665,3598.409681623616,4916.286575955517,409.7957097428856,397.8951412898496,421.6962781959216,0.07247039923297222,0.06745563577762896,0.07829065599991582,0.021139822347147636,0.01832932437793643,0.024968296628085522,0.02436771114424437,0.023947485961362754,0.024802947781794725,0.10569759061852284,0.08464443002313143,0.12675075121391424,0.9758721717015727,0.949269390091995,1.0024749533111506,152.8506898880005
90,10,0.1,0.0017543859649122807,1,0.2,1,0.025,484.70316049813846,473.9608668027554,495.4454541935215,503.0539195165571,489.059666165606,517.0481728675081,650.5758937324916,641.483823201893,659.6679642630903,0.21062934243115808,0.2055631529580949,0.21595155848268754,0.1805464911627946,0.17532494414468727,0.18608860265783606,0.015308284173158927,0.014980367790416357,0.015650877847923038,0.9202159933135073,0.8958300953249985,0.9446018913020162,0.6108167781349585,0.5999537056286072,0.6216798506413098,101.51796245574951
90,10,0.1,0.0012987012987012987,1,0.2,1,0.025,462.1889985854593,450.7440135533396,473.63398361757896,470.23989938300514,458.1530309204361,482.3267678455742,837.94484659606,817.0087166167556,858.8809765753643,0.21877211915568157,0.21286147922481252,0.22502038192018178,0.19152068774295367,0.18765266154442556,0.19555153088909372,0.011934594104924737,0.011650808947490748,0.012232549025186227,0.9717992487088496,0.9540787819888726,0.9895197154288266,0.4755261866474147,0.4637849525809536,0.4872674207138758,61.66518425941467
90,10,0.1,0.004,1,0.2,1,0.025,1276.8297253314292,1182.879737770078,1370.7797128927805,2084.445457695596,1904.243212259198,2264.6477031319937,422.57271572696555,415.335799485836,429.8096319680951,0.08992862691655079,0.0850594603408955,0.09538910653093587,0.04305122802419295,0.039424924245370405,0.047412201403403645,0.023641096508856194,0.023320484728397865,0.023970646765974924,0.21605567243682053,0.19353201492206265,0.2385793299515784,0.9536852090987755,0.9276581132287626,0.9797123049687885,114.20669054985046
90,10,0.1,0.0015151515151515152,1,0.2,1,0.025,466.96004030267096,454.07883209874694,479.841248506595,479.6380797644948,465.5579026329083,493.71825689608136,729.6622134188606,708.5545547330904,750.7698721046307,0.21467692438141622,0.2109417262039952,0.2185467872873811,0.18758239075674651,0.18253229873759058,0.1929198741699299,0.013619968597669544,0.013380378373658337,0.013868295508519932,0.9271627182693298,0.9048052716208298,0.9495201649178299,0.5414440031290074,0.5312234985519944,0.5516645077060205,68.70286655426025
90,10,0.1,0.0017241379310344827,1,0.2,1,0.025,471.69314452370617,457.8793669264816,485.5069221209307,492.12573920053075,479.5427314178804,504.7087469831811,667.8447669037255,652.0713892058826,683.6181446015684,0.21381429009662992,0.20778909695649278,0.22019933900570574,0.18351134367070993,0.18015958003504304,0.1869901867500141,0.015001492919471017,0.014675173459055729,0.01534265459519574,0.9264142744919766,0.9076107854258381,0.945217763558115,0.6030960053196728,0.5883865824880669,0.6178054281512787,27.907487392425537
90,10,0.1,0.0013333333333333333,1,0.2,1,0.025,460.67896191112743,450.21777488805805,471.1401489341968,461.6060986252186,451.4024011977478,471.80979605268936,830.4072998965006,805.9981249750642,854.816474817937,0.21899143466351062,0.21402346230128566,0.2241955237562651,0.1936266590604598,0.18972121729789782,0.19769626853501315,0.012188808161798095,0.011971880923856046,0.012413741799053746,0.9822312351572025,0.9665652110211669,0.997897259293238,0.48787749489602805,0.4745929938283247,0.5011619959637313,60.37839984893799
90,10,0.1,0.0015625,1,0.2,1,0.025,461.44174871394887,449.34094168885673,473.542555739041,476.4041993334421,463.8514661185594,488.95693254832474,715.5756667374918,702.0037760583978,729.1475574165859,0.21586750870706453,0.21084656375785493,0.2211334172164851,0.1888845464102129,0.18514808575332786,0.1927749237549952,0.01399691760388099,0.013740059412917444,0.014263562214134586,0.9524989688863253,0.9357450802804543,0.9692528574921964,0.5644229282310168,0.5491273098613507,0.5797185466006829,57.034157276153564
90,10,0.1,0.0014492753623188406,1,0.2,1,0.025,458.78406085342715,447.1646771443546,470.4034445624997,471.99695416178946,461.04815791998107,482.94575040359786,756.8333114169692,742.5897165683925,771.0769062655459,0.2182118890200011,0.21464546259654316,0.22189883330884771,0.1925452425926582,0.18721462992284083,0.1981883118693262,0.013166445221065512,0.012938677388520194,0.013402375834616221,0.9736185479176339,0.9520652798450322,0.9951718159902356,0.5262562836195068,0.5138686388763529,0.5386439283626607,62.17504358291626
90,10,0.1,0.001639344262295082,1,0.2,1,0.025,470.11433600232476,460.5134777383603,479.71519426628925,477.81211522563245,468.5579693947204,487.06626105654453,690.3250300805032,673.9009915594509,706.7490686015556,0.2141118219476069,0.20824646657372248,0.2203171536508829,0.18579128178802784,0.1812653720584081,0.1905489887474316,0.014486025944897587,0.014180769225697354,0.014804713759284141,0.9386096755770301,0.9150664553295667,0.9621528958244936,0.5805645200637951,0.5673150518497805,0.5938139882778097,56.824631214141846
90,10,0.1,0.001388888888888889,1,0.2,1,0.025,464.70606042862335,452.7811829586314,476.6309378986153,464.03983485200393,450.1773690862216,477.9023006177863,792.0040024585105,776.760731275147,807.247273641874,0.21701401120668168,0.2107132625662051,0.22370318453474747,0.19305555740331826,0.18840096575274823,0.19794596566294428,0.01261248491441826,0.012411377051163762,0.01282021742648932,0.9753364721454408,0.9605701022390586,0.9901028420518231,0.5054298629651915,0.4940016635253426,0.5168580624050405,68.31853318214417
90,10,0.1,0.001282051282051282,1,0.2,1,0.025,458.3759415074208,446.9945369557491,469.7573460590925,461.7642971234449,449.02957812953156,474.4990161173583,846.8525025147067,828.5418132452919,865.1631917841214,0.21895352934344392,0.21403567528474002,0.22410269117305817,0.19407434830112744,0.18942715184169578,0.1989552977657254,0.011804666856888937,0.01156979164956473,0.012049275945057647,0.9698968458057149,0.9517093230019779,0.9880843686094519,0.47190438851918903,0.46266548677612584,0.4811432902622522,50.637635946273804
90,10,0.1,0.00125,1,0.2,1,0.025,464.45155095375947,453.19072500456315,475.7123769029558,467.0554524252972,453.93690200842667,480.1740028421677,870.5152377992752,853.1403758199381,887.8900997786122,0.21662941724369236,0.21156267577876472,0.22194480156115576,0.19391439135384667,0.1893231925733206,0.19873380297189508,0.011518064270112866,0.011325080834090949,0.011717738737527534,0.9735440292999368,0.9577529134221917,0.9893351451776818,0.4678296568954339,0.45424518487059123,0.4814141289202765,53.812830448150635
90,10,0.1,0.0013157894736842105,1,0.2,1,0.025,463.0560656087037,451.97870899866246,474.13342221874495,461.39815059814674,451.3284454781558,471.4678557181377,817.3973598749543,793.1979021597568,841.5968175901518,0.21794916449722254,0.21356855415395457,0.22251324379792636,0.19428904508064904,0.18915857821906526,0.199705573566445,0.012165602991502177,0.011949490953386824,0.012389675978182411,0.9754388354859651,0.9580975989930228,0.9927800719789074,0.48669300969849244,0.4754459774806249,0.49794004191636,47.94164156913757
90,10,0.1,0.0014925373134328358,1,0.2,1,0.025,464.23267619794206,452.70418791289296,475.76116448299115,467.1706964883861,456.74845457717396,477.59293839959827,742.1812667027714,728.5287392015716,755.8337942039711,0.21509963298483553,0.20959165462878876,0.22090491905431386,0.19093309003897435,0.1854076859254671,0.1967979393753244,0.013436818606643615,0.01324130197981766,0.013638195632108835,0.9554029869314027,0.9372267169850168,0.9735792568777886,0.5381168214735683,0.5261909370060378,0.5500427059410988,56.344666957855225
90,10,0.1,0.0012048192771084338,1,0.2,1,0.025,459.80201532364623,451.25166747575423,468.35236317153823,459.6945563458258,447.86029108645357,471.528821605198,891.6217439864637,880.4134626870831,902.8300252858443,0.21862687193680172,0.21362503092217883,0.22386855602492614,0.1963298020550687,0.19292686854217828,0.19985493603294383,0.011246947884293496,0.011027198867770094,0.011475633260629371,0.9818388500079088,0.9666009710420023,0.9970767289738154,0.4513131154185521,0.438277668467209,0.46434856236989525,59.44530177116394
90,10,0.1,0.0014285714285714286,1,0.2,1,0.025,463.3335606361563,451.8237678443618,474.8433534279508,468.74412656071786,456.15240063910346,481.33585248233226,773.7950870393573,758.7412998189401,788.8488742597746,0.21720383300776866,0.211978759951328,0.22269300184750745,0.19232274396873575,0.18741974230282843,0.19748916722821308,0.012929759361813413,0.012655014654359116,0.013216698416337342,0.9706410776714878,0.9478267477569432,0.9934554075860323,0.5175883307736631,0.5057466902758735,0.5294299712714526,44.83752465248108
90,10,0.1,0.0011235955056179776,1,0.2,1,0.025,468.92065390884744,458.5370071751473,479.30430064254756,462.27568361493405,454.61679907498285,469.93456815488526,952.2271504827288,924.1386387940164,980.3156621714412,0.21486613366428642,0.21177643118224818,0.2180473250635833,0.19421563233340272,0.19072062665004266,0.19784112298632678,0.010484914652452415,0.010324042379630301,0.010650879802377042,0.9864187089179501,0.9712645118243577,1.0015729060115426,0.4182196653468752,0.40836693080535114,0.4280723998883993,50.673481464385986
90,10,0.1,0.0011627906976744186,1,0.2,1,0.025,459.0846016697466,448.57875136399036,469.5904519755028,456.020594674388,445.53540896527824,466.5057803834978,919.2385165088872,902.9696144273036,935.5074185904708,0.22041946761328823,0.2146796403428705,0.22647465476280002,0.19639495330091647,0.19218398417192814,0.20079459058529128,0.010875164369073051,0.010696719458353708,0.011059663996470008,0.9951855142719306,0.9657289322621289,1.0246420962817324,0.43303849721303384,0.42491448705820756,0.4411625073678601,72.50307178497314
90,10,0.1,0.0012658227848101266,1,0.2,1,0.025,452.81349884655293,441.54750046881804,464.0794972242878,450.5320790073976,440.8718991983284,460.19225881646685,855.6579044289017,844.225260287761,867.0905485700424,0.22125158066532974,0.21609645743437852,0.22665867248865426,0.19701717128839943,0.19411757580003602,0.20000470467865297,0.011694072545580154,0.011359156071128525,0.012049338549607122,0.9889560699606857,0.9751068918575706,1.0028052480638008,0.46361344165692764,0.4534847158723656,0.47374216744148967,44.259740114212036
90,10,0.1,0.0013698630136986301,1,0.2,1,0.025,460.5227583165062,451.6299189744269,469.4155976585855,468.5996369707247,455.14441093531025,482.05486300613916,804.8222404422229,789.3608831075956,820.2835977768502,0.2196842543594863,0.21467376378962377,0.22493422431326907,0.1946023771934268,0.19005385515778556,0.19937395537910432,0.012441490424733397,0.012259727529906889,0.01262872406747711,0.9609959966484554,0.9403407220655043,0.9816512712314064,0.500164979332411,0.4898851279045564,0.5104448307602656,61.87742853164673
90,10,0.1,0.0010869565217391304,1,0.2,1,0.025,457.284224006014,445.31911374195323,469.2493342700748,462.6451749758793,450.08220727709175,475.2081426746668,984.8376223990442,968.2105946174531,1001.4646501806353,0.21407064151698238,0.20903329009326246,0.21935677151474203,0.1941525662894687,0.1890490131978396,0.19953931478199582,0.010163648656857446,0.009997342161744052,0.010335581792185519,0.9835287354851822,0.9682232134134089,0.9988342575569554,0.4040628822641705,0.39641037932941414,0.4117153851989268,43.011130809783936
90,10,0.1,0.0011111111111111111,1,0.2,1,0.025,463.0250101521777,453.0142839371697,473.0357363671857,456.05054261918616,447.43809286823745,464.6629923701349,949.2913536376341,921.1353140510466,977.4473932242215,0.21814344351695833,0.2139649177169439,0.22248842508850158,0.19507124045333418,0.19095606668902745,0.19936768775840974,0.010494205051823472,0.010203081356097094,0.010802429911440458,0.9909250239671971,0.9780237653467817,1.0038262825876125,0.42028349453375174,0.4100329913954707,0.43053399767203276,29.38522744178772
90,10,0.1,0.0012345679012345679,1,0.2,1,0.025,464.61290706187856,454.96556990985823,474.2602442138989,460.94585398530165,453.2098733643639,468.6818346062394,872.9317317235013,858.8744775184537,886.988985928549,0.2176901660610205,0.21454348704477166,0.22093052282882714,0.19478470562701083,0.19095391134293,0.1987723483548073,0.011505697058599513,0.011304527892146287,0.01171415573708802,0.9776987835331927,0.9614174644376983,0.9939801026286872,0.46122692600995346,0.44765690946379827,0.47479694255610866,56.13717699050903
90,10,0.1,0.004545454545454545,1,0.2,1,0.025,1797.5671778826304,1560.9001849659276,2034.2341707993332,3706.2170893887874,3266.927235833611,4145.506942943964,412.66451440847425,404.76397079595125,420.56505802099724,0.07313351784969307,0.06778347441173542,0.07940047276733717,0.024283388533540555,0.02174865555101418,0.027486893992879576,0.024235007360705094,0.02382747594580186,0.024656721717324,0.1230330349844277,0.1024233513462917,0.14364271862256373,0.9711978216521333,0.959670371397598,0.9827252719066686,133.29101657867432
90,10,0.1,0.0011904761904761906,1,0.2,1,0.025,455.32907300387654,441.80179005619004,468.85635595156305,455.56705498657755,445.44136586761533,465.69274410553976,907.8554853251737,890.0270239393404,925.683946711007,0.21940888115769774,0.21571150511931694,0.22323521642750763,0.1970169637459696,0.1934598408068359,0.20070734568998944,0.01105229315066382,0.010815465827944818,0.01129972432958956,0.9901077141168673,0.9750930788520635,1.005122349381671,0.43972560595439814,0.42932914984514386,0.4501220620636524,52.78887605667114
90,10,0.1,0.0010526315789473684,1,0.2,1,0.025,460.3911969055106,449.9056994431151,470.87669436790605,452.7550874285877,442.91553636074775,462.5946384964276,1009.6343130422457,992.7722044537524,1026.4964216307392,0.2185366847734908,0.21354911885472447,0.22376279718794492,0.19843843455941054,0.19405949792452906,0.20301955412671205,0.009926651588130966,0.009771198198889153,0.010087131266382138,0.9965085701702974,0.9834026926206475,1.0096144477199471,0.3923177495206907,0.38337407250221933,0.4012614265391621,64.50546765327454
90,10,0.1,0.0010204081632653062,1,0.2,1,0.025,462.62361648947376,453.5661797362385,471.681053242709,452.5505368222651,440.8910612015524,464.21001244297776,1038.248169329916,1023.3789032668229,1053.1174353930091,0.2169279292619526,0.21381995697708464,0.22012758585929681,0.19835297674536234,0.1947018054496505,0.20214370321072506,0.009614087858365648,0.009435915545403462,0.009799118294805498,0.9920089600071992,0.9696475967817334,1.0143703232326649,0.38786887244317453,0.3788819077923019,0.39685583709404715,62.811845541000366
90,10,0.1,0.0011494252873563218,1,0.2,1,0.025,463.8999506432931,454.63670978786587,473.1631914987203,455.4705862676893,446.1962562352957,464.74491630008293,930.1230016571312,916.7622969794265,943.4837063348359,0.21665071116094065,0.21080326075369335,0.2228318205769998,0.19687346102046993,0.19217054366423703,0.20181233838852072,0.010735761150079778,0.010572012173033525,0.010904662519408737,0.9832838117517649,0.9698347673618195,0.9967328561417104,0.4263127261846874,0.41506154928317884,0.43756390308619597,53.88712692260742
90,10,0.1,0.001075268817204301,1,0.2,1,0.025,456.64110197249795,444.15829001348055,469.12391393151535,453.9565061559433,443.9880031391172,463.9250091727694,995.0992368746413,976.4693137930873,1013.7291599561953,0.21897258474475212,0.21548210930218895,0.22257800263663105,0.2011312165081219,0.1957717624025675,0.20679237115568894,0.010046685954888604,0.00989008383988564,0.01020832721685184,0.9895495688721084,0.9748688517802446,1.0042302859639722,0.4037551668790422,0.39368417711494874,0.4138261566431357,39.03326225280762
90,10,0.1,0.0012195121951219512,1,0.2,1,0.025,457.9666772098246,447.7686441857975,468.1647102338517,462.5273796675779,453.8933912962242,471.16136803893164,888.9034690710705,871.8783362760871,905.9286018660539,0.2195367996041323,0.21344894904090864,0.2259821128231022,0.1945729470137816,0.19097271810545938,0.1983115275899272,0.011156647576776908,0.010974954058443986,0.011344458344754924,0.9727732137763258,0.9483791223943981,0.9971673051582534,0.4479877893279667,0.4387220452915548,0.4572535333643786,50.42242479324341
90,10,0.1,0.001098901098901099,1,0.2,1,0.025,454.0890141701215,440.93417927895405,467.243849061289,453.30144429320586,442.2206898893845,464.3821986970272,972.1244020750596,955.2506537561892,988.99815039393,0.21827540416388327,0.2141298597176798,0.22258463263318368,0.19856054781832866,0.19341077037312265,0.20399206400635866,0.010288164185207671,0.01010972248246989,0.010473018241393548,0.9811119078731393,0.9649584059053119,0.9972654098409667,0.4136762965652694,0.4039168644538302,0.4234357286767086,52.80165767669678
90,10,0.1,0.0010416666666666667,1,0.2,1,0.025,457.42635063818204,449.0481620618438,465.8045392145203,454.88456896118254,444.08987990850375,465.67925801386133,1025.4094269612604,1005.0859301166049,1045.7329238059158,0.21699588101740414,0.2114446997086392,0.22284639777064807,0.2003301732518006,0.194965219892907,0.20599874142167807,0.009754665013552783,0.009581036158329835,0.009934703069184453,0.9957917638039792,0.9834590932596707,1.0081244343482876,0.3898063618256655,0.37816828401151276,0.4014444396398183,37.22796273231506
90,10,0.1,0.0011363636363636363,1,0.2,1,0.025,460.30088868632066,449.6890699523135,470.9127074203278,456.03515927959245,444.2448035143638,467.8255150448211,948.8842847084688,928.1480528957998,969.6205165211379,0.21877176441253565,0.2133538376443091,0.2244720275058557,0.19718481452785291,0.19307215751187776,0.20147649347907515,0.010520019327043497,0.010347970178970397,0.010697886309052768,0.982165213283957,0.9662920095869811,0.9980384169809329,0.42009615101929937,0.4116553408273746,0.42853696121122414,31.65896725654602
90,10,0.1,0.0010638297872340426,1,0.2,1,0.025,462.72590827553023,451.8524614389322,473.59935511212825,452.9816013158917,441.6482310725626,464.31497155922074,999.4832347785347,980.7026326623495,1018.2638368947198,0.21729194790344347,0.21315266939973287,0.22159517405144452,0.19801157329789218,0.19246245349918972,0.20389017981571436,0.00998127955332052,0.00982475036096949,0.01014287718331499,0.9938489004559742,0.96579920341213,1.0218985974998185,0.39856452863296643,0.3866110569991643,0.41051800026676855,33.520562171936035
90,10,0.1,0.001176470588235294,1,0.2,1,0.025,460.08110462723107,446.3785953859405,473.7836138685216,455.88934067581755,442.78003067650525,468.99865067512985,908.2667534494338,882.8837107487745,933.6497961500932,0.21963862118529173,0.21580265396018666,0.22361342762875444,0.1982217413531943,0.19398487963410593,0.2026478118706029,0.011011511808125643,0.01071060426886527,0.011329815694183749,0.9869169116528905,0.9715447562881161,1.002289067017665,0.43945576809092257,0.4299628510910802,0.44894868509076497,52.41775918006897
90,10,0.1,0.00101010101010101,1,0.2,1,0.025,464.11603512697684,454.28404630480384,473.94802394914984,453.3800342990641,441.67603696564873,465.0840316324795,1042.995964613682,1026.1773609870081,1059.8145682403558,0.21636623460884177,0.21251725074377303,0.22035721109229148,0.1986106537052259,0.19427806850967985,0.2031408881857052,0.009603735189144992,0.009349854627643445,0.009871788029291935,0.9894683146754709,0.9760276706521356,1.0029089586988063,0.38049038125187074,0.37309163569948145,0.38788912680426,40.9335834980011
90,10,0.1,0.001,1,0.2,1,0.025,463.79220118649295,450.6923866262628,476.8920157467231,453.71661733643487,441.8791165880588,465.5541180848109,1060.3655663211027,1039.3222920607298,1081.4088405814757,0.21759326065213344,0.21328763026608802,0.22207630778250978,0.19792524467113295,0.19323556981014292,0.20284821074546636,0.009558159846310565,0.009326515535717858,0.009801604013174293,0.9848123165059086,0.9704918741986518,0.9991327588131654,0.38214429454898574,0.3722837426568202,0.3920048464411513,17.03074312210083
90,10,0.1,0.0010309278350515464,1,0.2,1,0.025,461.8342074185119,453.54274518508447,470.1256696519393,454.11321032414213,442.3710548562179,465.8553657920664,1007.9288415750357,977.7164648103264,1038.141218339745,0.2181327460018794,0.21391714121312827,0.2225178423836628,0.1987326089435703,0.19372578560961676,0.20400510012133918,0.009678643989146567,0.009512570425603242,0.009850619320788685,0.9968987869627555,0.9834402031148285,1.0103573708106823,0.3862123601466026,0.37566924409727837,0.3967554761959268,28.734342575073242
